instance,solver,seed,primary_budget,fitness,makespan,load_imbalance,total_idle_distance,algorithm_time_s,solver_wall_clock_time_s,compatible_for_historical_context,compatibility_checks_json,comparison_policy,run_directory
w30,Paper-Aligned-HGA-XCut-Control,42,16000,1.2852019502428496,1313.8325876636752,199.04730004143266,77.03498603159906,11.084498399985023,12.913796899956651,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/three_solver_w30_protocol25_2026-07-15/budget_pilot/w30/paper_aligned_hga/seed_42/attempt_001
w30,ABMA,42,16000,0.7636335952485163,1244.3268486370553,0.1736968235884433,103.23793253375469,110.28949560003821,112.38707160006743,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/three_solver_w30_protocol25_2026-07-15/budget_pilot/w30/abma/seed_42/attempt_001
w45,Paper-Aligned-HGA-XCut-Control,42,16000,1.163853433644039,2050.9363083048434,460.64230695966376,116.89856017312835,13.05561169993598,18.424801800050773,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/protocol_19084d42c77dd61803f622f7dd3792c50fea0f387106740c6f6d6bcedc437202/scale_pilot/w45/paper_aligned_hga/seed_42/attempt_001
w45,ABMA,42,16000,0.9660429077456851,1974.6576857200725,438.24143260613437,85.89259343617634,253.53245169995353,255.05572309996933,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/protocol_19084d42c77dd61803f622f7dd3792c50fea0f387106740c6f6d6bcedc437202/scale_pilot/w45/abma/seed_42/attempt_001
w60,Paper-Aligned-HGA-XCut-Control,42,11000,1.2516369570717083,3513.293387716747,1870.9951766232405,103.1758633662638,10.898712800000794,12.536505199968815,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/protocol_19084d42c77dd61803f622f7dd3792c50fea0f387106740c6f6d6bcedc437202/scale_pilot/w60/paper_aligned_hga/seed_42/attempt_001
w60,ABMA,42,11000,0.9831890142931694,3233.837965387536,1485.2110874696039,101.68709513655392,1036.659012899967,1038.2310815000674,True,"{""budget_match_summary"":true,""collision_during_solver_false"":true,""instance_hash_match"":true,""normalization_source_match"":true,""problem_core_hash_match"":true,""scientific_model_match"":true,""seed_match"":true,""solver_source_hash_match"":true}",historical high-budget context only; excluded from ABMA1 paired statistics,unified_experiments/protocol_19084d42c77dd61803f622f7dd3792c50fea0f387106740c6f6d6bcedc437202/scale_pilot/w60/abma/seed_42/attempt_001
