solver_name,instance_path,instance_seed,solver_seed,instance_hash,target_weld_count,requested_group_count,placed_group_count,actual_weld_count,total_original_weld_length,seed,objective_mode,fitness,weight_makespan,weight_load,weight_distance,ref_makespan,ref_load,ref_distance,time_model,weld_speed,travel_speed,acc,acceleration,safe_z,setup_time,post_time,split_timing_mode,direction_mode,route_type,reversed_weld_count_total,direction_optimized_route_count,setup_post_saved_time_total,merged_setup_post_count_total,pure_weld_time_total,setup_post_time_total,weld_count,assignment_mode,original_weld_count,subweld_count,split_weld_count,cross_region_weld_count,boundary_overlap_count,discarded_short_subweld_count,max_length_error,sum_length_error,assigned_subweld_count,unassigned_subweld_count,unassigned_subweld_ids,parent_id_count,split_segment_count,original_to_subweld_count_match,x_up,x_low,makespan,load_imb,total_idle_distance,total_weld_time,total_travel_time,algo_time,objective_evaluation_count,max_objective_evaluations,objective_budget_exhausted,ga_actual_generations,robot_counts,sum_robot_counts,count_match,robot_0_count,robot_1_count,robot_2_count,robot_3_count,robot_0_total_time,robot_1_total_time,robot_2_total_time,robot_3_total_time,robot_0_weld_time,robot_1_weld_time,robot_2_weld_time,robot_3_weld_time,robot_0_travel_time,robot_1_travel_time,robot_2_travel_time,robot_3_travel_time,robot_0_idle_distance,robot_1_idle_distance,robot_2_idle_distance,robot_3_idle_distance,collision_audit_enabled,collision_check_mode,collision_safety_distance,collision_band_width,collision_dt,base_makespan_before_collision,collision_adjusted_makespan,collision_wait_time_total,upper_pair_wait_time,lower_pair_wait_time,upper_pair_violation_count_before,lower_pair_violation_count_before,upper_pair_violation_count_after,lower_pair_violation_count_after,upper_pair_min_separation_before,lower_pair_min_separation_before,upper_pair_min_separation_after,lower_pair_min_separation_after,robot_0_total_weld_time,robot_0_total_travel_time,robot_0_total_time,robot_0_total_idle_distance,robot_0_task_count,robot_1_total_weld_time,robot_1_total_travel_time,robot_1_total_time,robot_1_total_idle_distance,robot_1_task_count,robot_2_total_weld_time,robot_2_total_travel_time,robot_2_total_time,robot_2_total_idle_distance,robot_2_task_count,robot_3_total_weld_time,robot_3_total_travel_time,robot_3_total_time,robot_3_total_idle_distance,robot_3_task_count,sum_robot_total_time,stop_reason
GA+ACO,D:\pybullet_test\MRTA_GA\data\instances\selected\instance_w45.xlsx,41,42,3b50059c27eb07cf6d40c8c36c0507257890c74fc956278aeedb8318f04e3c38,45,36,36,45,70.58008987738206,42,equation_19_fixed_references,0.9773394772632631,0.7,0.2,0.1,1.0,1.0,1.0,corrected,0.0108,0.2,0.5,0.5,0.3,0.0,0.0,parent_aware,bidirectional,open,20,4,0.0,0,6535.193507165004,0.0,45,split,45,52,7,7,0,0,0.0,0.0,52,0,[],45,14,True,11.278398926060738,11.135492711634807,1978.2210915640765,433.26782291786844,91.31040267548765,6535.193507165004,514.0435805124112,1237.1685180664062,2000,2000,True,111,"[17, 10, 13, 12]",52,True,17,10,13,12,1544.953268646208,1548.3879637800428,1977.674763687088,1978.2210915640765,1377.6110596713143,1444.1997435952107,1850.0934803572677,1863.289223541211,167.34220897489428,104.18822018483205,127.58128332982008,114.93186802286472,29.628441794978855,18.67764403696641,22.657943238969445,20.346373604572946,False,,,,,,,,,,,,,,,,,,1377.6110596713143,167.34220897489428,1544.953268646208,29.628441794978855,17,1444.1997435952107,104.18822018483205,1548.3879637800428,18.67764403696641,10,1850.0934803572677,127.58128332982008,1977.674763687088,22.657943238969445,13,1863.289223541211,114.93186802286472,1978.2210915640765,20.346373604572946,12,7049.237087677415,objective_budget
