solver_name,seed,weld_count,x_up,x_low,fitness,makespan,load_imbalance,total_idle_distance,total_travel_time,total_weld_time,reversed_weld_count,subweld_count,split_weld_count,short_subweld_count,unassigned_subweld_count,max_length_error,population_size,max_generations,generations_completed,early_stopped,alns_iterations,elapsed_time,weld_speed,travel_speed,acceleration,safe_z,weight_makespan,weight_load,weight_distance,time_model,assignment_mode,split_timing_mode,direction_mode,route_type,partition_cache_hits,partition_cache_misses,partition_cache_hit_rate,assignment_cache_hits,assignment_cache_misses,assignment_cache_hit_rate,warm_archive_size,shade_memory_f,shade_memory_cr,no_improve_generations,partition_evaluations,objective_evaluation_count,max_objective_evaluations,objective_budget_exhausted,stop_reason,checkpoint_trace,shade_adaptation_enabled,alns_adaptation_enabled,inner_acceptance_scope,direction_decoder_objective,reference_source,abma_variant,candidate_name,incremental_repair_enabled,multifidelity_enabled,fidelity_evaluation_counts,promotion_counts,screened_rejection_count,audited_rejection_count,false_rejection_count,false_rejection_rate,promotion_decision_count,gray_zone_promotion_count,adaptive_promotion,high_certification_invariant,repair_diagnostic_totals,outer_rng_stream,inner_rng_stream,candidate_sequence_hash,candidate_acceptance_hash,outer_rng_final_state_hash,inner_rng_final_state_hash,abma_final_profile,profile_hash,instance_path,instance_seed,solver_seed,instance_hash,target_weld_count,requested_group_count,placed_group_count,actual_weld_count,original_weld_count,total_original_weld_length,normalization_mode,normalization_source,normalized_makespan,normalized_load_imbalance,normalized_idle_distance,normalization,robot_0_total_weld_time,robot_0_total_travel_time,robot_0_total_time,robot_0_total_idle_distance,robot_0_task_count,robot_1_total_weld_time,robot_1_total_travel_time,robot_1_total_time,robot_1_total_idle_distance,robot_1_task_count,robot_2_total_weld_time,robot_2_total_travel_time,robot_2_total_time,robot_2_total_idle_distance,robot_2_task_count,robot_3_total_weld_time,robot_3_total_travel_time,robot_3_total_time,robot_3_total_idle_distance,robot_3_task_count,sum_robot_total_time,algorithm_time
ABMA,42,45,11.311918745479776,11.114034349214831,0.9660429077456851,1974.6576857200725,438.24143260613437,85.89259343617634,486.95453431585446,6535.193507165004,22,52,7,0,0,0.0,12,100000,166,False,80,283.59277879993897,0.0108,0.2,0.5,0.3,0.7000000000000001,0.20000000000000004,0.10000000000000002,corrected,split,parent_aware,bidirectional,open,619,1381,0.3095,0,0,0.0,48,"[0.839083725698936, 0.8363308090997547, 0.9161025449415, 1.0, 0.7247157007097355, 0.9817320038902965]","[0.40553459278513126, 0.6331276272150462, 0.6212162545810512, 0.530305094100007, 0.46137004503848733, 0.5385530240365799]",67,1381,2000,2000,True,objective_budget,"[{'objective_evaluation_count': 1000, 'best_fitness': 0.9660477969556642, 'best_makespan': 1974.6576813663303, 'best_load_imbalance': 438.25297082223005, 'best_total_idle_distance': 85.89260333848335, 'elapsed_algorithm_time': 214.2225074999733}, {'objective_evaluation_count': 2000, 'best_fitness': 0.9660428001702521, 'best_makespan': 1974.657650289584, 'best_load_imbalance': 438.2413458452363, 'best_total_idle_distance': 85.89259337822487, 'elapsed_algorithm_time': 283.5925593000138}]",True,True,joint_four_robot_system_objective,minimum_route_time,externally_fixed_unified_protocol,legacy_exact_fast,ABMA-legacy_exact_fast,False,False,"{'low': 0, 'mid': 0, 'high': 0}","{'low_to_mid': 0, 'mid_to_high': 0}",0,0,0,0.0,0,0,"{""low_audit_sample_count"":0,""mid_audit_sample_count"":0,""minimum_audit_samples"":50,""mode"":""audited_conservative_quantile_v1"",""model_ready"":false,""q_low"":0.0,""q_mid"":0.0,""quantile_probability"":0.95,""record_count"":0,""valid_audit_sample_count"":0}",True,{},python_random_seeded_by_solver_seed,blake2b_solver_seed_and_partition_key,b53ecc9709cb89ed87f524eccd71f89159fca9ea828241c93e951e0c2894fd3a,aa08424fa5feb0972d4bdef8ce90beb3f1d1f111bed6fb07400c0b0c251f6b37,0d9cf15d79158017b9fb419150c4a0fa8a1d092726b03dd9293cdc293d423075,a8fc4da25a59c41d869ea26b1c7cf768183ccb820a10e061d20b8443bd1ff4ee,"{'algorithm_version': 'ABMA-Incremental-MultiFidelity-v2', 'variant': 'legacy_exact_fast', 'fidelity_budgets': {'low': [15, 0], 'mid': [50, 1], 'high': [100, 3]}, 'promotion_policy': {'mode': 'audited_conservative_quantile_v1', 'enabled': True, 'quantile': 0.95, 'minimum_audit_samples': 50, 'audit_interval': 20, 'tolerance': 1e-12, 'near_target_margin': 0.01, 'small_boundary_delta': 0.1, 'large_boundary_delta': 5.0, 'high_preserved_task_ratio': 0.8, 'high_affected_task_ratio': 0.4, 'low_population_diversity': 0.01}, 'incremental_policy': {'enabled': False, 'identity': 'parent_id_plus_canonical_geometry', 'repair': 'deterministic_regret2_direction_dp', 'assignment_cache': True, 'unchanged_robot_route_cache_inheritance': True}, 'rng_policy': 'separate_outer_and_partition_derived_inner_streams', 'normalization_mode': 'ideal_baseline_range_v1'}",14bf08ce914821607a50c907649976ac4c14188a8ebf88325d3db376bec700e9,D:\pybullet_test\MRTA_GA\data\instances\selected\instance_w45.xlsx,41,42,3b50059c27eb07cf6d40c8c36c0507257890c74fc956278aeedb8318f04e3c38,45,36,36,45,45,70.58008987738206,ideal_baseline_range_v1,externally_fixed_unified_protocol,0.9725658894309109,0.9279729200427667,0.9965220113549421,"{'mode': 'ideal_baseline_range_v1', 'ideal': {'makespan': 1633.7983767912515, 'load_imbalance': 0.0, 'idle_distance': 0.0}, 'baseline': {'algorithm': 'workload_balanced_cut_cheapest_insertion_2opt_dp_v1', 'metrics': {'makespan': 1984.2726352790462, 'load_imbalance': 472.256703984355, 'idle_distance': 86.19236951865285}}, 'scale': {'makespan': 350.4742584877947, 'load_imbalance': 472.256703984355, 'idle_distance': 86.19236951865285}, 'floors': {}, 'weights': [0.7, 0.2, 0.1]}",1386.9221206210468,149.49413249289137,1536.4162531139382,26.058826498578277,17,1434.8886826454782,101.52780967970554,1536.4164923251838,18.14556193594111,10,1847.460832966509,127.19677735515488,1974.657610321664,22.58104204403641,13,1865.9218709319698,108.7358147881027,1974.6576857200725,19.10716295762054,12,7022.148041480858,283.59277879993897
