run_id,mode,family,instance_id,solver,solver_seed,raw_makespan,collision_adjusted_makespan,added_waiting_time,conflict_count,unresolved_conflict_count,collision_audit_time_s,collision_audit_status,raw_result_unchanged,collision_path
equal_primary__real_w30__eprk__seed_201,equal_primary,real,real_w30,eprk,201,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02143419999629259,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_201/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_201,equal_primary,real,real_w30,hga_atomic,201,1708.0920312864273,1708.0920312864273,0.0,0,0,0.02255849982611835,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_201/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_201,equal_time,real,real_w30,hga_atomic,201,1708.0920312864273,1708.0920312864273,0.0,0,0,0.059208499966189265,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_201/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_201,equal_time,real,real_w30,eprk,201,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04923680005595088,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_201/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_202,equal_primary,real,real_w30,hga_atomic,202,1554.2827832968776,1554.2827832968776,0.0,0,0,0.045237099984660745,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_202/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_202,equal_primary,real,real_w30,eprk,202,1554.2827832968776,1554.2827832968776,0.0,0,0,0.029388099908828735,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_202/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_202,equal_time,real,real_w30,eprk,202,1554.2827832968776,1554.2827832968776,0.0,0,0,0.041073599830269814,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_202/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_202,equal_time,real,real_w30,hga_atomic,202,1554.2827832968776,1554.2827832968776,0.0,0,0,0.027043999871239066,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_202/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_203,equal_primary,real,real_w30,hga_atomic,203,1619.0983594019115,1619.0983594019112,0.0,0,0,0.03049289993941784,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_203/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_203,equal_primary,real,real_w30,eprk,203,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05456380010582507,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_203/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_203,equal_time,real,real_w30,hga_atomic,203,1619.0983594019115,1619.0983594019112,0.0,0,0,0.03487300011329353,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_203/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_203,equal_time,real,real_w30,eprk,203,1554.2827832968776,1554.2827832968776,0.0,0,0,0.024545199936255813,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_203/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_204,equal_primary,real,real_w30,eprk,204,1554.2827832968776,1554.2827832968776,0.0,0,0,0.041376300156116486,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_204/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_204,equal_primary,real,real_w30,hga_atomic,204,1554.2827832968776,1554.2827832968776,0.0,0,0,0.029500899836421013,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_204/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_204,equal_time,real,real_w30,eprk,204,1554.2827832968776,1554.2827832968776,0.0,0,0,0.030600599944591522,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_204/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_204,equal_time,real,real_w30,hga_atomic,204,1554.2827832968776,1554.2827832968776,0.0,0,0,0.049010700080543756,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_204/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_205,equal_primary,real,real_w30,hga_atomic,205,1554.3564338868275,1554.3564338868275,0.0,0,0,0.024550599977374077,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_205/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_205,equal_primary,real,real_w30,eprk,205,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0371626999694854,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_205/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_205,equal_time,real,real_w30,hga_atomic,205,1554.3564338868275,1554.3564338868275,0.0,0,0,0.030324800172820687,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_205/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_205,equal_time,real,real_w30,eprk,205,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03159880009479821,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_205/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_206,equal_primary,real,real_w30,eprk,206,1554.2827832968776,1554.2827832968776,0.0,0,0,0.035340100061148405,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_206/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_206,equal_primary,real,real_w30,hga_atomic,206,1554.2827832968776,1554.2827832968776,0.0,0,0,0.025419400073587894,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_206/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_206,equal_time,real,real_w30,hga_atomic,206,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03750740014947951,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_206/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_206,equal_time,real,real_w30,eprk,206,1554.2827832968776,1554.2827832968776,0.0,0,0,0.026891699992120266,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_206/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_207,equal_primary,real,real_w30,eprk,207,1554.2827832968776,1554.2827832968776,0.0,0,0,0.034246900118887424,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_207/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_207,equal_primary,real,real_w30,hga_atomic,207,1554.2827832968776,1554.2827832968776,0.0,0,0,0.026418199995532632,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_207/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_207,equal_time,real,real_w30,eprk,207,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04494579997844994,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_207/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_207,equal_time,real,real_w30,hga_atomic,207,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04558909987099469,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_207/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_208,equal_primary,real,real_w30,hga_atomic,208,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03081170003861189,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_208/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_208,equal_primary,real,real_w30,eprk,208,1554.2827832968776,1554.2827832968776,0.0,0,0,0.054332399973645806,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_208/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_208,equal_time,real,real_w30,hga_atomic,208,1554.2827832968776,1554.2827832968776,0.0,0,0,0.030182600021362305,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_208/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_208,equal_time,real,real_w30,eprk,208,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03620310011319816,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_208/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_209,equal_primary,real,real_w30,eprk,209,1554.2827832968776,1554.2827832968776,0.0,0,0,0.033217000076547265,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_209/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_209,equal_primary,real,real_w30,hga_atomic,209,1554.2827832968776,1554.2827832968776,83.0,7,0,0.3480564998462796,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_209/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_209,equal_time,real,real_w30,eprk,209,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0438228000421077,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_209/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_209,equal_time,real,real_w30,hga_atomic,209,1554.2827832968776,1554.2827832968776,83.0,7,0,0.30382679984904826,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_209/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_210,equal_primary,real,real_w30,hga_atomic,210,1783.3901899047885,1783.3901899047887,0.0,0,0,0.031170399859547615,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_210/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_210,equal_primary,real,real_w30,eprk,210,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0288291999604553,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_210/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_210,equal_time,real,real_w30,hga_atomic,210,1783.3901899047885,1783.3901899047887,0.0,0,0,0.03151630004867911,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_210/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_210,equal_time,real,real_w30,eprk,210,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02674719993956387,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_210/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_211,equal_primary,real,real_w30,hga_atomic,211,1773.3740553769442,1773.3740553769442,0.0,0,0,0.02727620000950992,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_211/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_211,equal_primary,real,real_w30,eprk,211,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03133200015872717,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_211/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_211,equal_time,real,real_w30,hga_atomic,211,1773.3740553769442,1773.3740553769442,0.0,0,0,0.059738799929618835,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_211/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_211,equal_time,real,real_w30,eprk,211,1554.2827832968776,1554.2827832968776,0.0,0,0,0.038697600131854415,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_211/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_212,equal_primary,real,real_w30,eprk,212,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02507869992405176,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_212/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_212,equal_primary,real,real_w30,hga_atomic,212,1554.2827832968776,1554.2827832968776,0.0,0,0,0.039244400104507804,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_212/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_212,equal_time,real,real_w30,eprk,212,1554.2827832968776,1554.2827832968776,0.0,0,0,0.036398200085386634,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_212/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_212,equal_time,real,real_w30,hga_atomic,212,1554.2827832968776,1554.2827832968776,0.0,0,0,0.025745100108906627,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_212/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_213,equal_primary,real,real_w30,eprk,213,1554.2827832968776,1554.2827832968776,80.0,11,0,0.2268314000684768,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_213/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_213,equal_primary,real,real_w30,hga_atomic,213,1619.1720099918612,1619.1720099918612,0.0,0,0,0.02739830012433231,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_213/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_213,equal_time,real,real_w30,hga_atomic,213,1619.1720099918612,1619.1720099918612,0.0,0,0,0.01926400000229478,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_213/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_213,equal_time,real,real_w30,eprk,213,1554.2827832968776,1554.2827832968776,0.0,0,0,0.01976769999600947,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_213/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_214,equal_primary,real,real_w30,eprk,214,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0234222998842597,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_214/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_214,equal_primary,real,real_w30,hga_atomic,214,1554.3564338868275,1554.3564338868275,0.0,0,0,0.028372999979183078,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_214/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_214,equal_time,real,real_w30,eprk,214,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02006829995661974,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_214/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_214,equal_time,real,real_w30,hga_atomic,214,1554.3564338868275,1554.3564338868275,0.0,0,0,0.022177800070494413,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_214/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_215,equal_primary,real,real_w30,eprk,215,1554.2827832968776,1554.2827832968776,0.0,0,0,0.025538699934259057,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_215/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_215,equal_primary,real,real_w30,hga_atomic,215,1554.3564338868275,1554.3564338868275,0.0,0,0,0.022312500048428774,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_215/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_215,equal_time,real,real_w30,eprk,215,1554.2827832968776,1554.2827832968776,0.0,0,0,0.026309099979698658,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_215/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_215,equal_time,real,real_w30,hga_atomic,215,1554.3564338868275,1554.3564338868275,0.0,0,0,0.024966899771243334,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_215/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_216,equal_primary,real,real_w30,eprk,216,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02428200002759695,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_216/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_216,equal_primary,real,real_w30,hga_atomic,216,1554.2827832968776,1554.2827832968776,0.0,0,0,0.040999599965289235,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_216/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_216,equal_time,real,real_w30,hga_atomic,216,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0429082999471575,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_216/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_216,equal_time,real,real_w30,eprk,216,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05104940012097359,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_216/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_217,equal_primary,real,real_w30,hga_atomic,217,1756.4657240446322,1756.4657240446325,0.0,0,0,0.039918099995702505,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_217/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_217,equal_primary,real,real_w30,eprk,217,1554.2827832968776,1554.2827832968776,0.0,0,0,0.025160199962556362,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_217/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_217,equal_time,real,real_w30,eprk,217,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02371780015528202,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_217/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_217,equal_time,real,real_w30,hga_atomic,217,1756.4657240446322,1756.4657240446325,0.0,0,0,0.027712099952623248,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_217/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_218,equal_primary,real,real_w30,eprk,218,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02988979988731444,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_218/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_218,equal_primary,real,real_w30,hga_atomic,218,1554.2827832968776,1554.2827832968776,0.0,0,0,0.027423699852079153,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_218/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_218,equal_time,real,real_w30,hga_atomic,218,1554.2827832968776,1554.2827832968776,0.0,0,0,0.024457599967718124,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_218/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_218,equal_time,real,real_w30,eprk,218,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04341419995762408,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_218/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_219,equal_primary,real,real_w30,eprk,219,1554.2827832968776,1554.2827832968776,0.0,0,0,0.026139100082218647,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_219/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_219,equal_primary,real,real_w30,hga_atomic,219,1554.2827832968776,1554.2827832968776,0.0,0,0,0.028220099862664938,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_219/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_219,equal_time,real,real_w30,eprk,219,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03232330013997853,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_219/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_219,equal_time,real,real_w30,hga_atomic,219,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03372299997135997,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_219/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_220,equal_primary,real,real_w30,eprk,220,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03539119986817241,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_220/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_220,equal_primary,real,real_w30,hga_atomic,220,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04723959998227656,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_220/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_220,equal_time,real,real_w30,eprk,220,1554.2827832968776,1554.2827832968776,0.0,0,0,0.0475449999794364,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_220/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_220,equal_time,real,real_w30,hga_atomic,220,1554.2827832968776,1554.2827832968776,0.0,0,0,0.03264230000786483,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_220/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_221,equal_primary,real,real_w30,hga_atomic,221,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02355729998089373,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_221/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_221,equal_primary,real,real_w30,eprk,221,1554.2827832968776,1554.2827832968776,0.0,0,0,0.026604099897667766,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_221/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_221,equal_time,real,real_w30,eprk,221,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05428020004183054,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_221/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_221,equal_time,real,real_w30,hga_atomic,221,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05265690013766289,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_221/attempt_002/collision_postprocess.json
equal_primary__real_w30__eprk__seed_222,equal_primary,real,real_w30,eprk,222,1554.2827832968776,1554.2827832968776,0.0,0,0,0.051283800043165684,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_222/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_222,equal_primary,real,real_w30,hga_atomic,222,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04310599993914366,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_222/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_222,equal_time,real,real_w30,eprk,222,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05496780015528202,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_222/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_222,equal_time,real,real_w30,hga_atomic,222,1554.2827832968776,1554.2827832968776,0.0,0,0,0.04895270010456443,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_222/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_223,equal_primary,real,real_w30,eprk,223,1554.2827832968776,1554.2827832968776,0.0,0,0,0.053239099914208055,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_223/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_223,equal_primary,real,real_w30,hga_atomic,223,1554.3564338868275,1554.3564338868275,0.0,0,0,0.05232549994252622,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_223/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_223,equal_time,real,real_w30,hga_atomic,223,1554.3564338868275,1554.3564338868275,0.0,0,0,0.05019799992442131,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_223/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_223,equal_time,real,real_w30,eprk,223,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05022659990936518,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_223/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_224,equal_primary,real,real_w30,hga_atomic,224,1758.9438407949942,1758.9438407949945,0.0,0,0,0.0624678002204746,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_224/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_224,equal_primary,real,real_w30,eprk,224,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05219660000875592,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_224/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_224,equal_time,real,real_w30,hga_atomic,224,1758.9438407949942,1758.9438407949945,0.0,0,0,0.05521190003491938,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_224/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_224,equal_time,real,real_w30,eprk,224,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05426850006915629,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_224/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_225,equal_primary,real,real_w30,hga_atomic,225,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05422219983302057,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_225/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_225,equal_primary,real,real_w30,eprk,225,1554.2827832968776,1554.2827832968776,0.0,0,0,0.045222399989143014,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_225/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_225,equal_time,real,real_w30,eprk,225,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05490059987641871,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_225/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_225,equal_time,real,real_w30,hga_atomic,225,1554.2827832968776,1554.2827832968776,0.0,0,0,0.06385860010050237,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_225/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_226,equal_primary,real,real_w30,hga_atomic,226,1554.3564338868275,1554.3564338868275,0.0,0,0,0.0647232998162508,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_226/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_226,equal_primary,real,real_w30,eprk,226,1554.2827832968776,1554.2827832968776,0.0,0,0,0.05186970019713044,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_226/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_226,equal_time,real,real_w30,eprk,226,1554.2827832968776,1554.2827832968776,0.0,0,0,0.053929399931803346,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_226/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_226,equal_time,real,real_w30,hga_atomic,226,1554.3564338868275,1554.3564338868275,0.0,0,0,0.02049769996665418,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_226/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_227,equal_primary,real,real_w30,eprk,227,1554.2827832968776,1554.2827832968776,0.0,0,0,0.019831700017675757,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_227/attempt_001/collision_postprocess.json
equal_primary__real_w30__hga_atomic__seed_227,equal_primary,real,real_w30,hga_atomic,227,1554.3564338868275,1554.3564338868275,0.0,0,0,0.02604860020801425,success,True,formal_atomic/runs/equal_primary/real_w30/hga_atomic/seed_227/attempt_001/collision_postprocess.json
equal_time__real_w30__eprk__seed_227,equal_time,real,real_w30,eprk,227,1554.2827832968776,1554.2827832968776,0.0,0,0,0.023105999920517206,success,True,formal_atomic/runs/equal_time/real_w30/eprk/seed_227/attempt_001/collision_postprocess.json
equal_time__real_w30__hga_atomic__seed_227,equal_time,real,real_w30,hga_atomic,227,1554.3564338868275,1554.3564338868275,0.0,0,0,0.021402299869805574,success,True,formal_atomic/runs/equal_time/real_w30/hga_atomic/seed_227/attempt_001/collision_postprocess.json
equal_primary__real_w30__eprk__seed_228,equal_primary,real,real_w30,eprk,228,1554.2827832968776,1554.2827832968776,0.0,0,0,0.02280830009840429,success,True,formal_atomic/runs/equal_primary/real_w30/eprk/seed_228/attempt_001/collision_postprocess.json
