solver_name,seed,weld_count,x_up,x_low,fitness,makespan,load_imbalance,total_idle_distance,total_travel_time,total_weld_time,reversed_weld_count,subweld_count,split_weld_count,short_subweld_count,unassigned_subweld_count,max_length_error,population_size,max_generations,generations_completed,early_stopped,alns_iterations,elapsed_time,weld_speed,travel_speed,acceleration,safe_z,weight_makespan,weight_load,weight_distance,time_model,assignment_mode,split_timing_mode,direction_mode,route_type,partition_cache_hits,partition_cache_misses,partition_cache_hit_rate,assignment_cache_hits,assignment_cache_misses,assignment_cache_hit_rate,warm_archive_size,shade_memory_f,shade_memory_cr,no_improve_generations,partition_evaluations,objective_evaluation_count,max_objective_evaluations,objective_budget_exhausted,stop_reason,checkpoint_trace,shade_adaptation_enabled,alns_adaptation_enabled,inner_acceptance_scope,direction_decoder_objective,reference_source,abma_variant,candidate_name,incremental_repair_enabled,multifidelity_enabled,fidelity_evaluation_counts,promotion_counts,screened_rejection_count,audited_rejection_count,false_rejection_count,false_rejection_rate,promotion_decision_count,gray_zone_promotion_count,adaptive_promotion,high_certification_invariant,repair_diagnostic_totals,outer_rng_stream,inner_rng_stream,candidate_sequence_hash,candidate_acceptance_hash,outer_rng_final_state_hash,inner_rng_final_state_hash,abma_final_profile,profile_hash,trial_decision_count,accepted_trial_count,instance_path,instance_seed,solver_seed,instance_hash,target_weld_count,requested_group_count,placed_group_count,actual_weld_count,original_weld_count,total_original_weld_length,normalization_mode,normalization_source,normalized_makespan,normalized_load_imbalance,normalized_idle_distance,normalization,robot_0_total_weld_time,robot_0_total_travel_time,robot_0_total_time,robot_0_total_idle_distance,robot_0_task_count,robot_1_total_weld_time,robot_1_total_travel_time,robot_1_total_time,robot_1_total_idle_distance,robot_1_task_count,robot_2_total_weld_time,robot_2_total_travel_time,robot_2_total_time,robot_2_total_idle_distance,robot_2_task_count,robot_3_total_weld_time,robot_3_total_travel_time,robot_3_total_time,robot_3_total_idle_distance,robot_3_task_count,sum_robot_total_time,algorithm_time,config_vnd_iterations,algorithm_name,variant,source_abma_variant,outer_generations_requested,outer_generations_completed,expected_primary_evaluations,realized_primary_evaluations,source_abma_file,source_abma_sha256,abma1_wrapper_sha256,abma1_profile_hash
ABMA1,78,60,9.367558954281535,9.720038245510871,1.196765716606657,3419.8016706575004,2058.581999093539,95.95503129777346,555.2018921547747,9373.835678725576,31,67,7,0,0,0.0,12,5,5,False,80,217.03419190016575,0.0108,0.2,0.5,0.3,0.7000000000000001,0.20000000000000004,0.10000000000000002,corrected,split,parent_aware,bidirectional,open,0,72,0.0,0,0,0.0,48,"[0.6616831187330203, 0.3495470752878312, 0.4718663169526537, 0.7112643171489393, 0.34958872070237845, 0.5]","[0.5344281014268566, 0.46678592012972664, 0.5617569959997243, 0.5514306997917385, 0.5043717654291353, 0.5]",0,72,72,0,False,generation_limit,"[{""objective_evaluation_count"": 1, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 0.5989181001204997}, {""objective_evaluation_count"": 2, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 1.0387083000969142}, {""objective_evaluation_count"": 3, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 1.6425674001220614}, {""objective_evaluation_count"": 4, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 2.4896240001544356}, {""objective_evaluation_count"": 5, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 3.5898554001469165}, {""objective_evaluation_count"": 6, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 6.509827600093558}, {""objective_evaluation_count"": 7, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 11.70494020008482}, {""objective_evaluation_count"": 8, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 19.05349240009673}, {""objective_evaluation_count"": 9, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 26.193194800056517}, {""objective_evaluation_count"": 10, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 27.458381900098175}, {""objective_evaluation_count"": 11, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 34.03790930006653}, {""objective_evaluation_count"": 12, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 38.37369629996829}, {""objective_evaluation_count"": 13, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 40.89660310000181}, {""objective_evaluation_count"": 14, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 41.75819059996866}, {""objective_evaluation_count"": 15, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 44.59179430012591}, {""objective_evaluation_count"": 16, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 46.41064030001871}, {""objective_evaluation_count"": 17, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 49.109343599993736}, {""objective_evaluation_count"": 18, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 53.15066840010695}, {""objective_evaluation_count"": 19, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 58.81725240009837}, {""objective_evaluation_count"": 20, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 65.88060580007732}, {""objective_evaluation_count"": 21, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 71.8895606000442}, {""objective_evaluation_count"": 22, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 74.62322519998997}, {""objective_evaluation_count"": 23, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 83.80586770013906}, {""objective_evaluation_count"": 24, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 87.23647470003925}, {""objective_evaluation_count"": 25, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 88.53164890012704}, {""objective_evaluation_count"": 26, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 94.66685379995033}, {""objective_evaluation_count"": 27, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 98.03281470015645}, {""objective_evaluation_count"": 28, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 102.69640629994683}, {""objective_evaluation_count"": 29, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 103.93024370004423}, {""objective_evaluation_count"": 30, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 112.13610460003838}, {""objective_evaluation_count"": 31, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 118.89716659998521}, {""objective_evaluation_count"": 32, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 123.57421260001138}, {""objective_evaluation_count"": 33, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 126.04211020004004}, {""objective_evaluation_count"": 34, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 128.90409910003655}, {""objective_evaluation_count"": 35, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 130.53257320006378}, {""objective_evaluation_count"": 36, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 133.6487551999744}, {""objective_evaluation_count"": 37, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 136.72164210001938}, {""objective_evaluation_count"": 38, ""best_fitness"": 1.2791913787946039, ""best_makespan"": 3517.784612056076, ""best_load_imbalance"": 2074.2844814137707, ""best_total_idle_distance"": 100.55076878471763, ""elapsed_algorithm_time"": 139.4727877001278}, {""objective_evaluation_count"": 39, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 140.55598119995557}, {""objective_evaluation_count"": 40, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 145.48021219996735}, {""objective_evaluation_count"": 41, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 146.6181518000085}, {""objective_evaluation_count"": 42, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 150.00890740007162}, {""objective_evaluation_count"": 43, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 155.00270069995895}, {""objective_evaluation_count"": 44, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 157.78717990010045}, {""objective_evaluation_count"": 45, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 160.4621978001669}, {""objective_evaluation_count"": 46, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 161.49379900004715}, {""objective_evaluation_count"": 47, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 162.6804689001292}, {""objective_evaluation_count"": 48, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 163.88262200006284}, {""objective_evaluation_count"": 49, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 165.0215398001019}, {""objective_evaluation_count"": 50, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 168.32717559998855}, {""objective_evaluation_count"": 51, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 170.72782220016234}, {""objective_evaluation_count"": 52, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 171.7032329000067}, {""objective_evaluation_count"": 53, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 173.7973116999492}, {""objective_evaluation_count"": 54, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 176.6770810999442}, {""objective_evaluation_count"": 55, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 183.24416130012833}, {""objective_evaluation_count"": 56, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 185.8115638999734}, {""objective_evaluation_count"": 57, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 188.6325169999618}, {""objective_evaluation_count"": 58, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 190.03641379997134}, {""objective_evaluation_count"": 59, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 191.13022590009496}, {""objective_evaluation_count"": 60, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 192.3630850999616}, {""objective_evaluation_count"": 61, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 197.08287560008466}, {""objective_evaluation_count"": 62, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 198.02075630007312}, {""objective_evaluation_count"": 63, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 200.0647577000782}, {""objective_evaluation_count"": 64, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 201.51822070009075}, {""objective_evaluation_count"": 65, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 205.4843433999922}, {""objective_evaluation_count"": 66, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 207.74915460008197}, {""objective_evaluation_count"": 67, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 210.3828533999622}, {""objective_evaluation_count"": 68, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 212.781964099966}, {""objective_evaluation_count"": 69, ""best_fitness"": 1.2251568520309835, ""best_makespan"": 3384.7317106334176, ""best_load_imbalance"": 2450.492742151395, ""best_total_idle_distance"": 100.28857187240938, ""elapsed_algorithm_time"": 213.6286734000314}, {""objective_evaluation_count"": 70, ""best_fitness"": 1.196765716606657, ""best_makespan"": 3419.8016706575004, ""best_load_imbalance"": 2058.581999093539, ""best_total_idle_distance"": 95.95503129777346, ""elapsed_algorithm_time"": 214.7027276000008}, {""objective_evaluation_count"": 71, ""best_fitness"": 1.196765716606657, ""best_makespan"": 3419.8016706575004, ""best_load_imbalance"": 2058.581999093539, ""best_total_idle_distance"": 95.95503129777346, ""elapsed_algorithm_time"": 215.56918750004843}, {""objective_evaluation_count"": 72, ""best_fitness"": 1.196765716606657, ""best_makespan"": 3419.8016706575004, ""best_load_imbalance"": 2058.581999093539, ""best_total_idle_distance"": 95.95503129777346, ""elapsed_algorithm_time"": 217.03375730011612}]",True,True,joint_four_robot_system_objective,minimum_route_time,externally_fixed_unified_protocol,legacy_exact_fast,ABMA-legacy_exact_fast,False,False,"{""low"": 0, ""mid"": 0, ""high"": 0}","{""low_to_mid"": 0, ""mid_to_high"": 0}",0,0,0,0.0,0,0,"{""mode"": ""audited_conservative_quantile_v1"", ""quantile_probability"": 0.95, ""minimum_audit_samples"": 50, ""valid_audit_sample_count"": 0, ""low_audit_sample_count"": 0, ""mid_audit_sample_count"": 0, ""q_low"": 0.0, ""q_mid"": 0.0, ""model_ready"": false, ""records"": []}",True,{},python_random_seeded_by_solver_seed,blake2b_solver_seed_and_partition_key,b1a3b080f036624f8f4c613c90673908f77c09bf42ec9de82e9390df521f58ae,003d590f3d6cce2ad9cf62c7e7b106fb3f00c52ab1caa372442bbe7da1607e4c,dd6c9e9dfba913457108e8ad0a459fe99a27e3be7eb46c3f4e5666e7a262398b,b2a38584dfbd89a2506a7ed9cfe24cc1e91df4c3a512ef5b2f04b7cdeb5d1cc9,"{""algorithm_version"": ""ABMA-Incremental-MultiFidelity-v2"", ""variant"": ""legacy_exact_fast"", ""fidelity_budgets"": {""low"": [15, 0], ""mid"": [50, 1], ""high"": [100, 3]}, ""promotion_policy"": {""mode"": ""audited_conservative_quantile_v1"", ""enabled"": true, ""quantile"": 0.95, ""minimum_audit_samples"": 50, ""audit_interval"": 20, ""tolerance"": 1e-12, ""near_target_margin"": 0.01, ""small_boundary_delta"": 0.1, ""large_boundary_delta"": 5.0, ""high_preserved_task_ratio"": 0.8, ""high_affected_task_ratio"": 0.4, ""low_population_diversity"": 0.01}, ""incremental_policy"": {""enabled"": false, ""identity"": ""parent_id_plus_canonical_geometry"", ""repair"": ""deterministic_regret2_direction_dp"", ""assignment_cache"": true, ""unchanged_robot_route_cache_inheritance"": true}, ""rng_policy"": ""separate_outer_and_partition_derived_inner_streams"", ""normalization_mode"": ""ideal_baseline_range_v1""}",14bf08ce914821607a50c907649976ac4c14188a8ebf88325d3db376bec700e9,60,33,D:\pybullet_test\MRTA_GA\data\instances\selected\instance_w60.xlsx,41,78,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,60,49,49,60,60,101.23742533023623,ideal_baseline_range_v1,externally_fixed_unified_protocol,1.191032276000615,1.348332213463384,0.9337668071354981,"{""mode"": ""ideal_baseline_range_v1"", ""ideal"": {""makespan"": 2343.458919681395, ""load_imbalance"": 0.0, ""idle_distance"": 0.0}, ""baseline"": {""algorithm"": ""workload_balanced_cut_cheapest_insertion_2opt_dp_v1"", ""metrics"": {""makespan"": 3247.164698831539, ""load_imbalance"": 1526.7617123867246, ""idle_distance"": 102.76123606506556}}, ""scale"": {""makespan"": 903.7057791501443, ""load_imbalance"": 1526.7617123867246, ""idle_distance"": 102.76123606506556}, ""floors"": {}, ""weights"": [0.7, 0.2, 0.1]}",1254.2147432647703,107.00492829919098,1361.2196715639614,18.52876559776125,13,1959.7141784009718,142.5638519613867,2102.2780303623585,25.152770392277336,15,3272.976315091442,146.82535556605853,3419.8016706575004,25.06849255272746,19,2886.930441968393,158.80775632813845,3045.7381982965317,27.205002755007417,20,9929.037570880351,217.03419190016575,3,ABMA-Outer5-v1,outer5_legacy_exact_fast,legacy_exact_fast,5,5,72,72,MRTA_ABMA.py,7f6f09a030543f6e4e14d2bd837791c90896da3bb1e395f409c33d6eaef20df9,223325235ef76ff67733cee711b480a6a308b4a8b93219c2d6e9f11c414fc622,bd378ecc89ea09e2ad679d3174c802a575490e51078535a6a8154d08019a123d
