solver_name,instance_path,instance_seed,solver_seed,instance_hash,target_weld_count,requested_group_count,placed_group_count,actual_weld_count,total_original_weld_length,seed,objective_mode,fitness,weight_makespan,weight_load,weight_distance,ref_makespan,ref_load,ref_distance,time_model,weld_speed,travel_speed,acc,acceleration,safe_z,setup_time,post_time,split_timing_mode,direction_mode,route_type,reversed_weld_count_total,direction_optimized_route_count,setup_post_saved_time_total,merged_setup_post_count_total,pure_weld_time_total,setup_post_time_total,weld_count,assignment_mode,original_weld_count,subweld_count,split_weld_count,cross_region_weld_count,boundary_overlap_count,discarded_short_subweld_count,max_length_error,sum_length_error,assigned_subweld_count,unassigned_subweld_count,unassigned_subweld_ids,parent_id_count,split_segment_count,original_to_subweld_count_match,x_up,x_low,makespan,load_imb,total_idle_distance,total_weld_time,total_travel_time,algo_time,objective_evaluation_count,max_objective_evaluations,objective_budget_exhausted,ga_actual_generations,robot_counts,sum_robot_counts,count_match,robot_0_count,robot_1_count,robot_2_count,robot_3_count,robot_0_total_time,robot_1_total_time,robot_2_total_time,robot_3_total_time,robot_0_weld_time,robot_1_weld_time,robot_2_weld_time,robot_3_weld_time,robot_0_travel_time,robot_1_travel_time,robot_2_travel_time,robot_3_travel_time,robot_0_idle_distance,robot_1_idle_distance,robot_2_idle_distance,robot_3_idle_distance,collision_audit_enabled,collision_check_mode,collision_safety_distance,collision_band_width,collision_dt,base_makespan_before_collision,collision_adjusted_makespan,collision_wait_time_total,upper_pair_wait_time,lower_pair_wait_time,upper_pair_violation_count_before,lower_pair_violation_count_before,upper_pair_violation_count_after,lower_pair_violation_count_after,upper_pair_min_separation_before,lower_pair_min_separation_before,upper_pair_min_separation_after,lower_pair_min_separation_after,robot_0_total_weld_time,robot_0_total_travel_time,robot_0_total_time,robot_0_total_idle_distance,robot_0_task_count,robot_1_total_weld_time,robot_1_total_travel_time,robot_1_total_time,robot_1_total_idle_distance,robot_1_task_count,robot_2_total_weld_time,robot_2_total_travel_time,robot_2_total_time,robot_2_total_idle_distance,robot_2_task_count,robot_3_total_weld_time,robot_3_total_travel_time,robot_3_total_time,robot_3_total_idle_distance,robot_3_task_count,sum_robot_total_time,stop_reason
GA+ACO,D:\pybullet_test\MRTA_GA\data\instances\selected\instance_w30.xlsx,41,42,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,30,25,25,30,47.762421772632536,42,equation_19_fixed_references,1.572153276015821,0.7,0.2,0.1,1.0,1.0,1.0,corrected,0.0108,0.2,0.5,0.5,0.3,0.0,0.0,parent_aware,bidirectional,open,16,4,0.0,0,4422.446460428937,0.0,30,split,30,35,5,5,0,0,0.0,0.0,35,0,[],30,10,True,10.152923547616705,13.37764502504071,1367.9317576972637,251.9538186370287,65.42131947507794,4422.446460428937,364.3065973753897,438.2555801868439,2000,2000,True,111,"[11, 10, 8, 6]",35,True,11,10,8,6,1115.977939060235,1367.9317576972637,1124.9415648068893,1177.9017962399391,1005.3615180616958,1274.9616924088627,1005.4329918040876,1136.6902581542909,110.61642099853896,92.9700652884011,119.50857300280144,41.21153808564819,19.72328419970779,16.434013057680218,22.22171460056029,7.042307617129639,False,,,,,,,,,,,,,,,,,,1005.3615180616958,110.61642099853896,1115.977939060235,19.72328419970779,11,1274.9616924088627,92.9700652884011,1367.9317576972637,16.434013057680218,10,1005.4329918040876,119.50857300280144,1124.9415648068893,22.22171460056029,8,1136.6902581542909,41.21153808564819,1177.9017962399391,7.042307617129639,6,4786.753057804327,objective_budget
